"set_label","RDKit_ID","CID","PreferredName","IUPACName","PrimarySynonym","Synonyms","SMILES","source"
"Active","RDKit_active_99",3334,"methyl N-(6-phenylsulfanyl-1H-benzimidazol-2-yl)carbamate","methyl N-(6-phenylsulfanyl-1H-benzimidazol-2-yl)carbamate","fenbendazole","fenbendazole; 43210-67-9; Panacur; Fenbendazol; Phenbendasol; Fenbendazolum; Hoe 881v; Safe-Guard; Methyl 5-(phenylthio)-2-benzimidazolecarbamate; Safe-quard","COC(=O)Nc1nc2cc(Sc3ccccc3)ccc2[nH]1","Known_anthelmintic"
"Active","RDKit_active_64",72157,"methyl N-(6-propoxy-1,3-benzothiazol-2-yl)carbamate","methyl N-(6-propoxy-1,3-benzothiazol-2-yl)carbamate","Tioxidazole","Tioxidazole; 61570-90-9; Tioxidazol; methyl N-(6-propoxy-1,3-benzothiazol-2-yl)carbamate; Tioxidazolum; Sch-21480; SCH 21480; NZW046NI85; DTXSID7046178; DTXCID5026178","CCCOc1ccc2nc(NC(=O)OC)sc2c1","Known_anthelmintic"
"Active","RDKit_active_65",72157,"methyl N-(6-propoxy-1,3-benzothiazol-2-yl)carbamate","methyl N-(6-propoxy-1,3-benzothiazol-2-yl)carbamate","Tioxidazole","Tioxidazole; 61570-90-9; Tioxidazol; methyl N-(6-propoxy-1,3-benzothiazol-2-yl)carbamate; Tioxidazolum; Sch-21480; SCH 21480; NZW046NI85; DTXSID7046178; DTXCID5026178","CCCOC1=CC2=C(C=C1)N=C(S2)NC(=O)OC","Known_anthelmintic"
"Active","RDKit_active_86",4622,"methyl N-(6-propoxy-1H-benzimidazol-2-yl)carbamate","methyl N-(6-propoxy-1H-benzimidazol-2-yl)carbamate","Oxibendazole","Oxibendazole; 20559-55-1; Anthelcide EQ; Filaribits Plus; Oxibendazolum; SK&F 30310; Methyl 5-propoxy-2-benzimidazolecarbamate; oxibendazol; SK&F-30310; DTXSID5045625","CCCOc1ccc2[nH]c(NC(=O)OC)nc2c1","Known_anthelmintic"
"Active","RDKit_active_95",4622,"methyl N-(6-propoxy-1H-benzimidazol-2-yl)carbamate","methyl N-(6-propoxy-1H-benzimidazol-2-yl)carbamate","Oxibendazole","Oxibendazole; 20559-55-1; Anthelcide EQ; Filaribits Plus; Oxibendazolum; SK&F 30310; Methyl 5-propoxy-2-benzimidazolecarbamate; oxibendazol; SK&F-30310; DTXSID5045625","CCCOC1=CC2=C(C=C1)N=C(N2)NC(=O)OC","Known_anthelmintic"
"Active","RDKit_active_87",2082,"methyl N-(6-propylsulfanyl-1H-benzimidazol-2-yl)carbamate","methyl N-(6-propylsulfanyl-1H-benzimidazol-2-yl)carbamate","albendazole","albendazole; 54965-21-8; Albenza; Eskazole; Zentel; Valbazen; Albendazol; Proftril; Albendazolum; Bilutac","CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1","Known_anthelmintic"
"Active","RDKit_active_94",2082,"methyl N-(6-propylsulfanyl-1H-benzimidazol-2-yl)carbamate","methyl N-(6-propylsulfanyl-1H-benzimidazol-2-yl)carbamate","albendazole","albendazole; 54965-21-8; Albenza; Eskazole; Zentel; Valbazen; Albendazol; Proftril; Albendazolum; Bilutac","CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC","Known_anthelmintic"
"Active","RDKit_active_54",83969,"methyl N-(6-propylsulfinyl-1H-benzimidazol-2-yl)carbamate","methyl N-(6-propylsulfinyl-1H-benzimidazol-2-yl)carbamate","Albendazole oxide","Albendazole oxide; 54029-12-8; Albendazole sulfoxide; Ricobendazole; Albendazole S-oxide; Rycobendazole; Albendazole oxyde; Oxido de albendazol; Rycoben; (+-)-Albendazole sulfoxide","CCCS(=O)C1=CC2=C(C=C1)N=C(N2)NC(=O)OC","Known_anthelmintic"
"Active","RDKit_active_63",53174,"methyl N-(6-propylsulfonyl-1H-benzimidazol-2-yl)carbamate","methyl N-(6-propylsulfonyl-1H-benzimidazol-2-yl)carbamate","Albendazole sulfone","Albendazole sulfone; 75184-71-3; 1UIC88380G; DTXSID00226167; Carbamic acid, (5-(propylsulfonyl)-1H-benzimidazol-2-yl)-, methyl ester; RefChem:553267; DTXCID00148658; Albendazole-sulfone; methyl (6-(propylsulfonyl)-1H-benzo[d]imidazol-2-yl)carbamate; MFCD00600775","CCCS(=O)(=O)C1=CC2=C(C=C1)N=C(N2)NC(=O)OC","Known_anthelmintic"
"Active","RDKit_active_70",28780,"methyl N-[1-(butylcarbamoyl)benzimidazol-2-yl]carbamate","methyl N-[1-(butylcarbamoyl)benzimidazol-2-yl]carbamate","BENOMYL","BENOMYL; 17804-35-2; Benlate; Fundazol; Uzgen; Fungochrom; Agrocit; Benlate 50; Benomyl-Imex; Fungicide D-1991","CCCCNC(=O)N1C2=CC=CC=C2N=C1NC(=O)OC","Known_anthelmintic"
"Active","RDKit_active_69",35802,"methyl N-[6-(4-fluorobenzoyl)-1H-benzimidazol-2-yl]carbamate","methyl N-[6-(4-fluorobenzoyl)-1H-benzimidazol-2-yl]carbamate","Flubendazole","Flubendazole; 31430-15-6; Flubendazol; Flubendazolum; R 17,889; Methyl 5-(p-fluorobenzoyl)-2-benzimidazolecarbamate; R 17899; NSC-313680; DTXSID8023058; (5-(4-Fluorobenzoyl)-1H-benzimidazole-2-yl)carbamic acid methyl ester","COC(=O)Nc1nc2cc(C(=O)c3ccc(F)cc3)ccc2[nH]1","Known_anthelmintic"
"Active","RDKit_active_88",35802,"methyl N-[6-(4-fluorobenzoyl)-1H-benzimidazol-2-yl]carbamate","methyl N-[6-(4-fluorobenzoyl)-1H-benzimidazol-2-yl]carbamate","Flubendazole","Flubendazole; 31430-15-6; Flubendazol; Flubendazolum; R 17,889; Methyl 5-(p-fluorobenzoyl)-2-benzimidazolecarbamate; R 17899; NSC-313680; DTXSID8023058; (5-(4-Fluorobenzoyl)-1H-benzimidazole-2-yl)carbamic acid methyl ester","COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=C(C=C3)F","Known_anthelmintic"
"Active","RDKit_active_43",40854,"methyl N-[6-(benzenesulfinyl)-1H-benzimidazol-2-yl]carbamate","methyl N-[6-(benzenesulfinyl)-1H-benzimidazol-2-yl]carbamate","Oxfendazole","Oxfendazole; 53716-50-0; Fenbendazole sulfoxide; Synanthic; OFDZ; Oxfendazol; Oxfendazolum; fenbendazole S-oxide; RS-8858; 5-Phenylsulfinyl-2-carbomethoxyaminobenzimidazole","COC(=O)Nc1nc2cc([S+]([O-])c3ccccc3)ccc2[nH]1","Known_anthelmintic"
"Active","RDKit_active_74",40854,"methyl N-[6-(benzenesulfinyl)-1H-benzimidazol-2-yl]carbamate","methyl N-[6-(benzenesulfinyl)-1H-benzimidazol-2-yl]carbamate","Oxfendazole","Oxfendazole; 53716-50-0; Fenbendazole sulfoxide; Synanthic; OFDZ; Oxfendazol; Oxfendazolum; fenbendazole S-oxide; RS-8858; 5-Phenylsulfinyl-2-carbomethoxyaminobenzimidazole","COC(=O)NC1=NC2=C(N1)C=C(C=C2)S(=O)C3=CC=CC=C3","Known_anthelmintic"
"Active","RDKit_active_72",35803,"methyl N-[6-(cyclopropanecarbonyl)-1H-benzimidazol-2-yl]carbamate","methyl N-[6-(cyclopropanecarbonyl)-1H-benzimidazol-2-yl]carbamate","Ciclobendazole","Ciclobendazole; Cyclobendazole; 31431-43-3; Ciclobendazol; Ciclobendazolum; R 17,147; DTXSID9057713; Methyl 5-(cyclopropylcarbonyl)-2-benzimidazolecarbamate; NSC-335307; JF3KQ40J31","COC(=O)Nc1nc2ccc(C(=O)C3CC3)cc2[nH]1","Known_anthelmintic"
"Active","RDKit_active_73",35803,"methyl N-[6-(cyclopropanecarbonyl)-1H-benzimidazol-2-yl]carbamate","methyl N-[6-(cyclopropanecarbonyl)-1H-benzimidazol-2-yl]carbamate","Ciclobendazole","Ciclobendazole; Cyclobendazole; 31431-43-3; Ciclobendazol; Ciclobendazolum; R 17,147; DTXSID9057713; Methyl 5-(cyclopropylcarbonyl)-2-benzimidazolecarbamate; NSC-335307; JF3KQ40J31","COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3CC3","Known_anthelmintic"
"Active","RDKit_active_91",4122,"methyl N-[6-(thiophene-2-carbonyl)-1H-benzimidazol-2-yl]carbamate","methyl N-[6-(thiophene-2-carbonyl)-1H-benzimidazol-2-yl]carbamate","nocodazole","nocodazole; 31430-18-9; Oncodazole; Nocodazol; Nocodazolum; R 17934; NSC-238159; NSC 238159; R 17,934; R-17934","COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CS3","Known_anthelmintic"
"Active","RDKit_active_80",71745,"methyl N-[6-[2-(4-fluorophenyl)-1,3-dioxolan-2-yl]-1H-benzimidazol-2-yl]carbamate","methyl N-[6-[2-(4-fluorophenyl)-1,3-dioxolan-2-yl]-1H-benzimidazol-2-yl]carbamate","Etibendazole","Etibendazole; 64420-40-2; Etibendazol; NSC-313432; 1XU086MM3H; R-34,803; Methyl 5-(2-(p-fluorophenyl)-1,3-dioxolan-2-yl)-2-benzimidazolecarbamate; Carbamic acid, (5-(2-(4-fluorophenyl)-1,3-dioxolan-2-yl)-1H-benzimidazol-2-yl)-, methyl ester; methyl N-[6-[2-(4-fluorophenyl)-1,3-dioxolan-2-yl]-1H-benzimidazol-2-yl]carbamate; R-34803","COC(=O)Nc1nc2ccc(C3(c4ccc(F)cc4)OCCO3)cc2[nH]1","Known_anthelmintic"
"Active","RDKit_active_28",135449328,"methyl N-[N'-[2-[(2-methoxyacetyl)amino]-4-phenylsulfanylphenyl]-N-methoxycarbonylcarbamimidoyl]carbamate","methyl N-[N'-[2-[(2-methoxyacetyl)amino]-4-phenylsulfanylphenyl]-N-methoxycarbonylcarbamimidoyl]carbamate","Febantel","Febantel; 58306-30-2; Rintal; Combotel; Oratel; Negabot Plus Paste; Bay Vh 5757; Febantelum; DTXSID6046898; BAY-VH-5757","COCC(=O)Nc1cc(Sc2ccccc2)ccc1N=C(NC(=O)OC)NC(=O)OC","Known_anthelmintic"
"Active","RDKit_active_18",8663,"naphthalen-2-ol","naphthalen-2-ol","2-NAPHTHOL","2-NAPHTHOL; naphthalen-2-ol; 135-19-3; 2-Naphthalenol; beta-naphthol; Betanaphthol; 2-Hydroxynaphthalene; Isonaphthol; Developer A; Developer BN","C1=CC=C2C=C(C=CC2=C1)O","Known_anthelmintic"
"Active","RDKit_active_122",33309,"propan-2-yl N-[2-(1,3-thiazol-4-yl)-3H-benzimidazol-5-yl]carbamate","propan-2-yl N-[2-(1,3-thiazol-4-yl)-3H-benzimidazol-5-yl]carbamate","Cambendazole","Cambendazole; 26097-80-3; Cambendazol; Camvet; Camdan; Cambendazolum; NSC-377071; DTXSID0046852; Isopropyl 2-(4-triazolyl)-5-benzimidazolecarbamate; 079X63S3DU","CC(C)OC(=O)Nc1ccc2[nH]c(-c3cscn3)nc2c1","Known_anthelmintic"
"Active","RDKit_active_125",33309,"propan-2-yl N-[2-(1,3-thiazol-4-yl)-3H-benzimidazol-5-yl]carbamate","propan-2-yl N-[2-(1,3-thiazol-4-yl)-3H-benzimidazol-5-yl]carbamate","Cambendazole","Cambendazole; 26097-80-3; Cambendazol; Camvet; Camdan; Cambendazolum; NSC-377071; DTXSID0046852; Isopropyl 2-(4-triazolyl)-5-benzimidazolecarbamate; 079X63S3DU","CC(C)OC(=O)NC1=CC2=C(C=C1)N=C(N2)C3=CSC=N3","Known_anthelmintic"
"Active","RDKit_active_66",7047,"quinoline","quinoline","QUINOLINE","QUINOLINE; 91-22-5; 1-Benzazine; Chinolin; Chinoline; Chinoleine; Quinolin; 1-Azanaphthalene; Leucol; Leukol","C1=CC=C2C(=C1)C=CC=N2","Known_anthelmintic"
